-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,34.5,81.25,-25.33,-25.71,-21.71,-19.77,-13.54,-9.05,-6.54,-2.04,-7.99,-17.38,-22.94,-25.94,-16.49
T2MDEW,2022,34.5,81.875,-25.5,-25.83,-21.93,-19.49,-12.95,-8.55,-6.59,-1.58,-7.79,-16.87,-23.06,-26.13,-16.36
T2MDEW,2022,35.0,73.125,-8.66,-7.17,-0.89,2.47,3.99,5.36,14.69,13.02,11.37,2.44,-3.35,-6.71,2.21
T2MDEW,2022,35.0,73.75,-15.38,-15.01,-6.81,-3.24,-1.32,0.7,8.03,6.38,2.93,-5.62,-10.09,-13.48,-4.41
T2MDEW,2022,35.0,74.375,-15.87,-15.46,-7.55,-3.94,-1.99,0.25,6.91,5.74,1.24,-6.74,-11.11,-14.52,-5.25
T2MDEW,2022,35.0,75.0,-17.28,-16.51,-9.19,-4.97,-2.86,-0.41,5.83,4.65,-0.28,-7.93,-12.42,-15.93,-6.44
T2MDEW,2022,35.0,75.625,-18.12,-17.19,-10.16,-5.79,-3.68,-1.26,4.43,3.93,-1.69,-9.39,-13.51,-16.98,-7.45
T2MDEW,2022,35.0,76.25,-17.57,-16.81,-10.53,-6.64,-4.62,-2.21,2.83,3.65,-3.22,-10.76,-13.56,-16.83,-8.02
T2MDEW,2022,35.0,76.875,-20.54,-20.04,-14.2,-10.53,-7.68,-5.44,-1.07,0.7,-6.22,-13.32,-16.82,-20.3,-11.29
T2MDEW,2022,35.0,77.5,-22.99,-22.7,-16.75,-13.46,-10.33,-7.77,-3.11,-1.61,-8.02,-16.03,-19.17,-22.51,-13.7
T2MDEW,2022,35.0,78.125,-24.88,-24.8,-18.86,-15.33,-11.98,-9.21,-4.32,-2.93,-9.38,-17.49,-20.6,-23.98,-15.31
T2MDEW,2022,35.0,78.75,-26.06,-26.17,-20.14,-17.51,-14.09,-10.39,-5.67,-4.1,-10.78,-19.32,-21.92,-24.98,-16.76
T2MDEW,2022,35.0,79.375,-25.5,-25.78,-20.18,-18.26,-13.58,-9.35,-5.46,-3.61,-10.13,-19.09,-22.17,-25.15,-16.52
T2MDEW,2022,35.0,80.0,-25.13,-25.57,-20.25,-18.48,-12.97,-8.35,-5.38,-2.97,-9.45,-18.82,-22.39,-25.36,-16.26
T2MDEW,2022,35.0,80.625,-25.69,-26.15,-21.16,-19.24,-13.43,-8.59,-6.08,-3.23,-9.77,-19.36,-23.17,-26.15,-16.83
T2MDEW,2022,35.0,81.25,-26.13,-26.51,-21.92,-19.41,-13.34,-8.48,-6.58,-3.13,-9.62,-19.41,-23.69,-26.66,-17.07
T2MDEW,2022,35.0,81.875,-26.29,-26.55,-22.29,-19.57,-13.04,-8.12,-6.92,-2.84,-9.62,-19.27,-23.87,-26.77,-17.1
T2MDEW,2022,35.5,73.125,-13.9,-12.79,-5.27,-1.84,-0.27,0.76,8.33,8.22,4.2,-4.21,-7.72,-10.56,-2.92
T2MDEW,2022,35.5,73.75,-13.12,-12.22,-4.8,-1.85,-0.18,1.32,8.79,8.28,4.64,-4.46,-7.59,-10.58,-2.65
T2MDEW,2022,35.5,74.375,-13.68,-12.57,-5.39,-2.8,-0.78,1.37,8.12,7.28,2.67,-6.5,-8.41,-11.82,-3.54
T2MDEW,2022,35.5,75.0,-15.97,-15.09,-8.03,-4.87,-2.78,-0.49,5.49,5.02,-0.95,-9.32,-11.48,-14.84,-6.11
T2MDEW,2022,35.5,75.625,-17.14,-16.4,-9.56,-6.38,-4.51,-2.37,2.53,3.59,-3.82,-10.89,-13.27,-16.77,-7.92
T2MDEW,2022,35.5,76.25,-20.17,-19.78,-13.3,-10.11,-7.58,-5.65,-1.25,0.79,-6.47,-13.06,-16.41,-19.76,-11.06
T2MDEW,2022,35.5,76.875,-24.0,-23.87,-17.37,-14.32,-11.38,-8.9,-3.91,-2.01,-8.61,-15.76,-19.68,-22.91,-14.39
T2MDEW,2022,35.5,77.5,-26.83,-26.53,-19.81,-16.41,-13.18,-10.4,-5.23,-3.78,-10.31,-17.88,-21.82,-24.75,-16.41
T2MDEW,2022,35.5,78.125,-25.85,-25.73,-19.26,-16.8,-13.81,-10.05,-5.71,-4.12,-11.46,-19.23,-21.4,-24.52,-16.5
T2MDEW,2022,35.5,78.75,-25.83,-26.13,-20.26,-18.23,-13.9,-9.54,-5.91,-4.4,-11.73,-20.06,-22.11,-25.18,-16.94
T2MDEW,2022,35.5,79.375,-25.79,-26.3,-20.7,-18.54,-12.86,-8.14,-5.43,-3.86,-10.88,-20.01,-22.56,-25.49,-16.71
T2MDEW,2022,35.5,80.0,-26.3,-26.81,-21.08,-18.7,-13.1,-8.29,-5.81,-3.74,-10.91,-20.41,-23.17,-26.08,-17.03
T2MDEW,2022,35.5,80.625,-26.61,-27.12,-21.58,-18.86,-13.28,-8.52,-6.36,-3.76,-11.1,-20.78,-23.7,-26.67,-17.36
T2MDEW,2022,35.5,81.25,-26.58,-27.14,-22.05,-18.74,-12.9,-8.0,-6.36,-3.25,-10.88,-20.54,-23.86,-26.86,-17.26
T2MDEW,2022,35.5,81.875,-26.66,-27.09,-22.55,-18.94,-12.7,-7.55,-6.34,-2.95,-10.75,-20.51,-23.95,-26.95,-17.25
T2MDEW,2022,36.0,73.125,-18.65,-18.07,-10.62,-7.9,-6.34,-5.49,-1.88,0.92,-6.18,-12.58,-13.81,-16.24,-9.74
T2MDEW,2022,36.0,73.75,-16.57,-15.58,-8.26,-6.07,-4.37,-3.21,2.41,4.5,-1.61,-10.01,-11.01,-13.79,-6.96
T2MDEW,2022,36.0,74.375,-15.86,-14.91,-7.68,-5.64,-3.61,-2.11,3.66,5.02,-1.39,-9.32,-10.4,-13.92,-6.35
T2MDEW,2022,36.0,75.0,-18.69,-17.9,-10.86,-8.42,-6.0,-4.18,0.18,2.09,-5.02,-11.71,-14.08,-17.47,-9.34
T2MDEW,2022,36.0,75.625,-21.88,-21.55,-14.43,-11.65,-9.15,-6.99,-3.24,-0.65,-7.86,-14.4,-17.47,-20.72,-12.5
T2MDEW,2022,36.0,76.25,-24.24,-24.01,-16.86,-13.96,-11.32,-8.76,-4.45,-2.11,-8.98,-15.95,-19.27,-22.51,-14.37
T2MDEW,2022,36.0,76.875,-25.28,-25.02,-18.08,-15.19,-12.51,-9.79,-5.32,-3.2,-10.47,-17.67,-20.57,-23.84,-15.58
T2MDEW,2022,36.0,77.5,-25.52,-25.77,-19.01,-16.85,-13.9,-9.67,-5.94,-3.79,-11.71,-18.89,-21.37,-24.48,-16.41
T2MDEW,2022,36.0,78.125,-25.58,-25.85,-19.52,-17.15,-13.12,-8.36,-5.43,-3.33,-11.37,-19.04,-21.64,-24.6,-16.25
T2MDEW,2022,36.0,78.75,-25.64,-26.05,-20.03,-17.2,-11.79,-7.11,-4.83,-2.62,-10.46,-19.09,-21.87,-24.86,-15.96
T2MDEW,2022,36.0,79.375,-25.53,-26.17,-20.44,-16.51,-10.55,-5.95,-4.07,-1.4,-9.58,-18.67,-21.89,-25.14,-15.49
T2MDEW,2022,36.0,80.0,-24.86,-25.13,-20.0,-15.19,-8.96,-3.98,-2.85,0.42,-8.46,-17.45,-21.1,-24.77,-14.36
T2MDEW,2022,36.0,80.625,-23.93,-23.87,-19.29,-13.98,-7.73,-2.41,-1.82,2.02,-7.76,-16.24,-20.07,-24.17,-13.27
T2MDEW,2022,36.0,81.25,-24.02,-23.78,-19.54,-14.19,-7.89,-2.62,-2.13,1.9,-8.17,-16.39,-20.02,-24.51,-13.45
T2MDEW,2022,36.0,81.875,-25.13,-24.86,-20.94,-15.69,-9.64,-4.27,-3.71,0.29,-9.29,-17.99,-21.21,-25.8,-14.85
T2MDEW,2022,36.5,73.125,-19.04,-18.59,-11.79,-9.94,-8.46,-7.44,-6.86,-2.89,-9.31,-15.85,-14.81,-17.01,-11.83
T2MDEW,2022,36.5,73.75,-17.93,-17.32,-10.49,-8.67,-7.15,-6.06,-4.08,1.17,-6.22,-14.12,-13.06,-15.69,-9.97
T2MDEW,2022,36.5,74.375,-18.4,-18.06,-10.85,-8.98,-6.96,-5.71,-3.03,1.27,-6.13,-13.13,-13.7,-16.75,-10.04
T2MDEW,2022,36.5,75.0,-20.07,-19.66,-12.65,-10.62,-8.22,-6.22,-3.7,0.08,-7.0,-14.08,-15.36,-18.69,-11.35
T2MDEW,2022,36.5,75.625,-22.74,-22.36,-15.4,-12.68,-10.12,-7.35,-4.83,-1.6,-8.2,-15.34,-17.89,-21.32,-13.32
T2MDEW,2022,36.5,76.25,-22.99,-22.99,-16.04,-13.48,-10.88,-7.35,-4.7,-1.44,-8.71,-15.7,-18.38,-21.9,-13.71
T2MDEW,2022,36.5,76.875,-23.31,-23.42,-17.25,-14.44,-11.2,-6.8,-4.54,-0.98,-9.01,-16.47,-19.5,-22.86,-14.15
T2MDEW,2022,36.5,77.5,-24.68,-24.87,-18.73,-15.48,-11.53,-7.05,-4.8,-1.82,-9.42,-17.31,-20.64,-23.92,-15.02
T2MDEW,2022,36.5,78.125,-24.4,-24.58,-18.77,-14.43,-9.71,-4.94,-3.7,0.12,-8.24,-16.64,-20.27,-23.62,-14.1
T2MDEW,2022,36.5,78.75,-23.29,-23.09,-18.32,-12.83,-7.53,-2.72,-1.88,2.25,-6.84,-15.25,-19.02,-22.94,-12.62
T2MDEW,2022,36.5,79.375,-20.91,-20.16,-16.56,-10.59,-4.7,0.81,0.81,5.61,-4.99,-12.93,-16.63,-20.62,-10.07
T2MDEW,2022,36.5,80.0,-19.93,-18.92,-15.65,-10.09,-4.08,1.6,1.49,6.32,-4.83,-12.28,-15.52,-19.29,-9.27
T2MDEW,2022,36.5,80.625,-18.24,-17.27,-14.01,-8.99,-2.78,3.45,2.73,7.86,-4.05,-11.03,-14.02,-17.23,-7.8
T2MDEW,2022,36.5,81.25,-17.21,-16.44,-13.28,-8.43,-1.8,4.68,3.21,8.55,-3.75,-10.52,-13.24,-16.21,-7.04
T2MDEW,2022,36.5,81.875,-18.79,-17.97,-15.21,-9.87,-3.11,2.39,2.02,6.85,-5.28,-12.1,-14.88,-18.45,-8.7
T2MDEW,2022,37.0,73.125,-20.87,-20.73,-13.7,-11.62,-10.34,-8.31,-8.72,-6.16,-11.08,-17.22,-16.76,-18.87,-13.7
T2MDEW,2022,37.0,73.75,-21.01,-20.95,-13.88,-11.83,-9.98,-8.05,-8.39,-4.22,-10.17,-16.59,-16.73,-18.64,-13.37
T2MDEW,2022,37.0,74.375,-21.43,-21.41,-14.36,-12.28,-9.73,-7.66,-7.58,-2.62,-9.42,-15.84,-16.84,-19.24,-13.2
T2MDEW,2022,37.0,75.0,-21.43,-21.54,-14.54,-12.57,-9.69,-7.43,-6.62,-1.49,-8.48,-15.31,-16.87,-19.67,-12.97
T2MDEW,2022,37.0,75.625,-21.78,-21.94,-15.17,-12.88,-9.59,-6.62,-5.25,-0.44,-7.42,-14.98,-17.3,-20.33,-12.81
T2MDEW,2022,37.0,76.25,-21.57,-21.74,-15.5,-12.36,-8.54,-5.04,-3.58,1.19,-6.27,-14.12,-17.33,-20.47,-12.11
T2MDEW,2022,37.0,76.875,-20.65,-20.35,-15.19,-10.59,-5.77,-2.01,-1.25,4.53,-4.3,-12.52,-16.63,-19.76,-10.37
T2MDEW,2022,37.0,77.5,-20.91,-20.17,-15.75,-10.31,-5.47,-1.39,-0.92,4.71,-4.63,-12.73,-16.78,-20.24,-10.38
T2MDEW,2022,37.0,78.125,-19.97,-19.13,-15.31,-9.36,-4.37,-0.29,-0.12,5.73,-3.82,-12.0,-15.87,-19.48,-9.5
T2MDEW,2022,37.0,78.75,-18.33,-16.99,-13.45,-7.98,-2.7,1.58,1.76,7.9,-2.82,-10.68,-13.82,-16.89,-7.7
T2MDEW,2022,37.0,79.375,-16.6,-15.41,-11.75,-7.22,-1.42,3.42,3.5,9.21,-2.18,-9.63,-12.17,-14.41,-6.22
T2MDEW,2022,37.0,80.0,-15.73,-15.08,-11.02,-6.95,-0.87,5.12,4.19,9.78,-2.0,-9.28,-11.52,-13.66,-5.59
T2MDEW,2022,37.0,80.625,-15.08,-14.89,-10.47,-6.92,-0.85,5.56,4.21,9.63,-2.26,-9.18,-11.05,-13.44,-5.39
T2MDEW,2022,37.0,81.25,-14.76,-14.87,-10.35,-6.97,-0.87,5.46,4.17,9.23,-2.65,-9.15,-10.87,-13.63,-5.44
T2MDEW,2022,37.0,81.875,-15.09,-15.15,-10.99,-7.32,-1.15,3.97,3.9,8.94,-3.0,-9.29,-11.28,-14.31,-5.9
