-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,28.0,68.125,1.48,0.63,2.05,-0.87,2.92,12.75,26.02,26.97,24.84,15.49,9.18,2.9,10.36
T2MDEW,2022,28.0,68.75,2.87,1.37,3.05,0.67,4.53,14.58,26.13,26.74,24.92,15.78,9.93,1.86,11.04
T2MDEW,2022,28.0,69.375,2.46,0.62,3.77,1.65,5.86,15.74,26.03,26.38,24.91,15.9,9.76,2.89,11.33
T2MDEW,2022,28.0,70.0,2.11,0.45,4.03,2.26,6.64,15.98,25.84,25.82,24.19,15.27,9.13,2.29,11.17
T2MDEW,2022,28.0,70.625,1.53,0.59,4.34,2.71,7.39,15.98,25.44,24.97,22.74,13.73,8.02,1.75,10.77
T2MDEW,2022,28.0,71.25,1.82,0.96,4.35,2.61,7.66,15.84,25.16,24.4,21.75,12.57,7.33,0.86,10.44
T2MDEW,2022,28.0,71.875,2.32,1.43,4.33,2.5,8.07,15.73,24.95,23.82,20.92,11.57,6.49,0.11,10.19
T2MDEW,2022,28.0,72.5,2.69,1.87,4.29,2.32,8.33,15.63,24.64,23.34,20.38,10.86,5.74,-0.28,9.98
T2MDEW,2022,28.0,73.125,2.88,2.09,4.15,2.08,8.25,15.52,24.39,23.04,20.26,10.66,5.27,-0.35,9.85
T2MDEW,2022,28.0,73.75,3.27,2.45,4.37,2.06,8.38,15.49,24.31,22.91,20.33,10.81,5.1,-0.22,9.94
T2MDEW,2022,28.0,74.375,3.81,2.92,4.78,2.29,8.67,15.51,24.34,22.9,20.51,11.27,5.28,0.07,10.2
T2MDEW,2022,28.0,75.0,4.13,3.33,4.99,2.16,8.81,15.32,24.27,22.97,20.65,11.59,5.36,0.17,10.31
T2MDEW,2022,28.5,68.125,1.51,1.03,2.75,-1.29,1.88,11.69,25.91,26.94,24.82,15.48,8.94,2.6,10.19
T2MDEW,2022,28.5,68.75,1.75,1.32,2.34,-1.03,2.85,12.85,25.51,26.66,24.81,15.19,8.66,2.82,10.31
T2MDEW,2022,28.5,69.375,3.05,0.12,2.68,-0.34,3.97,14.25,25.88,26.23,24.44,15.22,9.41,3.06,10.66
T2MDEW,2022,28.5,70.0,3.48,0.78,3.77,1.16,5.85,15.44,26.06,26.13,24.56,15.35,8.6,1.84,11.08
T2MDEW,2022,28.5,70.625,2.56,0.74,4.0,1.48,6.49,15.49,25.75,25.32,23.36,14.24,7.49,1.41,10.69
T2MDEW,2022,28.5,71.25,1.89,0.79,4.1,1.61,6.86,15.22,25.33,24.44,21.86,12.91,7.44,1.19,10.3
T2MDEW,2022,28.5,71.875,2.23,1.37,4.15,1.8,7.27,15.2,25.1,23.92,21.07,11.97,6.76,0.43,10.11
T2MDEW,2022,28.5,72.5,2.62,2.05,4.2,1.97,7.63,15.18,24.83,23.5,20.52,11.21,6.07,-0.08,9.98
T2MDEW,2022,28.5,73.125,3.05,2.48,3.99,1.52,7.57,15.17,24.71,23.39,20.56,10.64,5.26,-0.54,9.82
T2MDEW,2022,28.5,73.75,3.17,2.69,4.61,1.95,7.93,14.97,24.39,23.01,20.34,10.77,5.25,-0.35,9.89
T2MDEW,2022,28.5,74.375,3.73,3.13,5.15,2.29,8.35,14.97,24.38,22.99,20.5,11.2,5.33,-0.19,10.15
T2MDEW,2022,28.5,75.0,4.24,3.75,5.7,2.57,8.93,14.9,24.29,22.98,20.74,11.91,5.78,0.19,10.5
T2MDEW,2022,29.0,68.125,1.43,1.15,4.23,-1.63,0.78,10.84,25.48,26.45,23.69,14.34,8.53,2.31,9.8
T2MDEW,2022,29.0,68.75,1.46,1.44,2.65,-2.39,0.77,10.7,24.16,24.84,22.11,12.78,7.54,2.29,9.03
T2MDEW,2022,29.0,69.375,1.52,0.21,1.72,-2.27,1.5,11.72,24.31,24.39,21.83,12.99,7.54,2.1,8.96
T2MDEW,2022,29.0,70.0,3.2,0.1,3.04,-0.68,3.74,13.7,25.58,25.57,23.27,13.92,7.48,1.49,10.03
T2MDEW,2022,29.0,70.625,3.76,0.96,4.16,0.79,5.89,15.07,25.91,25.82,23.63,13.64,6.05,0.6,10.52
T2MDEW,2022,29.0,71.25,3.28,1.0,3.98,0.74,6.45,14.95,25.5,25.16,22.56,11.95,6.07,0.44,10.17
T2MDEW,2022,29.0,71.875,2.62,1.34,4.06,1.45,6.9,14.55,25.09,24.18,21.3,11.63,6.35,0.33,9.98
T2MDEW,2022,29.0,72.5,2.78,2.04,4.06,1.76,7.3,14.49,24.85,23.7,20.67,11.46,6.1,0.01,9.93
T2MDEW,2022,29.0,73.125,3.62,2.88,3.49,0.65,7.15,14.66,25.15,24.14,21.04,10.33,4.84,-1.05,9.74
T2MDEW,2022,29.0,73.75,3.2,2.81,4.65,1.66,7.75,14.2,24.51,23.33,20.55,10.93,5.35,-0.48,9.87
T2MDEW,2022,29.0,74.375,3.77,3.43,5.3,1.93,8.29,14.26,24.53,23.44,20.82,11.53,5.56,-0.4,10.21
T2MDEW,2022,29.0,75.0,4.35,4.3,5.93,2.03,8.96,14.31,24.57,23.62,21.26,12.7,6.15,-0.14,10.67
