-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
T2MDEW,2022,27.0,82.5,8.99,8.91,10.36,5.93,15.57,17.7,23.77,25.16,24.75,20.74,15.0,10.07,15.58
T2MDEW,2022,27.0,83.125,9.4,9.12,10.71,7.32,15.93,18.75,24.18,25.32,25.09,21.04,15.29,10.46,16.05
T2MDEW,2022,27.0,83.75,9.98,9.66,11.13,8.87,16.81,19.85,24.67,25.59,25.24,21.2,15.6,10.95,16.63
T2MDEW,2022,27.5,76.25,5.04,5.41,4.95,-0.34,8.31,15.28,24.05,23.5,22.02,15.44,8.77,2.59,11.25
T2MDEW,2022,27.5,76.875,5.69,5.85,6.97,0.55,9.06,15.05,23.7,23.71,22.79,17.3,10.24,3.73,12.05
T2MDEW,2022,27.5,77.5,5.95,6.13,7.76,1.2,9.84,14.79,23.38,23.76,23.31,18.57,12.04,5.16,12.66
T2MDEW,2022,27.5,78.125,6.2,6.17,7.52,0.95,10.16,14.41,23.52,24.03,23.35,18.83,12.2,5.15,12.71
T2MDEW,2022,27.5,78.75,6.12,6.79,8.55,1.88,10.81,14.03,23.31,24.01,23.43,19.12,12.58,5.83,13.04
T2MDEW,2022,27.5,79.375,6.38,7.6,9.33,3.08,11.71,13.87,23.52,24.19,23.46,19.24,12.47,5.9,13.4
T2MDEW,2022,27.5,80.0,6.81,7.97,9.78,3.8,12.87,14.36,23.78,24.44,23.72,19.53,13.02,6.63,13.89
T2MDEW,2022,27.5,80.625,7.47,8.52,10.47,5.18,14.36,15.5,23.63,24.58,24.09,19.98,13.86,7.97,14.63
T2MDEW,2022,27.5,81.25,8.26,8.86,10.92,6.54,15.54,17.21,23.54,24.79,24.42,20.35,14.52,9.03,15.33
T2MDEW,2022,27.5,81.875,9.03,9.14,11.05,7.05,15.86,18.33,23.77,25.18,24.73,20.59,15.1,9.82,15.8
T2MDEW,2022,27.5,82.5,8.91,8.74,10.55,6.23,15.85,18.35,23.45,24.75,24.35,20.52,15.55,10.41,15.64
T2MDEW,2022,27.5,83.125,9.05,8.68,10.53,7.26,16.16,19.21,23.86,24.98,24.49,20.51,15.61,10.46,15.9
T2MDEW,2022,27.5,83.75,9.54,9.05,10.84,9.1,17.03,20.31,24.37,25.05,24.43,20.39,15.83,10.97,16.41
T2MDEW,2022,28.0,76.25,5.35,5.61,6.1,0.31,8.8,14.76,24.3,23.57,22.0,15.25,8.72,2.28,11.42
T2MDEW,2022,28.0,76.875,6.1,6.32,7.71,1.53,9.66,14.84,23.91,23.55,22.61,17.0,10.44,3.8,12.29
T2MDEW,2022,28.0,77.5,6.36,6.42,8.22,1.99,10.31,14.62,23.33,23.32,22.91,18.22,12.09,5.28,12.76
T2MDEW,2022,28.0,78.125,6.79,6.67,8.35,1.9,10.64,14.26,23.42,23.53,22.96,18.61,12.25,5.38,12.9
T2MDEW,2022,28.0,78.75,7.07,7.33,9.03,2.9,11.16,13.9,23.2,23.51,23.11,19.08,13.03,6.6,13.33
T2MDEW,2022,28.0,79.375,7.61,8.32,10.07,4.31,12.12,13.7,23.42,23.78,23.17,19.26,13.32,6.85,13.83
T2MDEW,2022,28.0,80.0,7.88,8.56,10.39,4.77,13.4,14.24,23.68,24.12,23.44,19.52,13.75,7.5,14.27
T2MDEW,2022,28.0,80.625,8.29,8.93,10.9,5.93,14.93,16.0,23.71,24.54,24.06,20.05,14.57,8.83,15.06
T2MDEW,2022,28.0,81.25,8.99,9.53,11.63,7.74,15.81,17.68,23.74,24.95,24.42,20.46,15.49,10.12,15.88
T2MDEW,2022,28.0,81.875,8.7,8.71,10.93,7.62,15.47,18.06,23.34,24.63,23.86,19.9,15.46,10.09,15.56
T2MDEW,2022,28.0,82.5,6.57,6.56,9.01,6.03,13.93,16.26,21.45,22.4,21.61,17.58,13.49,8.14,13.59
T2MDEW,2022,28.0,83.125,4.37,4.34,7.61,5.78,13.33,16.11,20.44,21.02,20.05,15.55,11.18,5.22,12.08
T2MDEW,2022,28.0,83.75,4.8,4.87,7.78,7.19,14.57,17.59,20.65,20.85,19.94,15.39,11.45,6.18,12.61
T2MDEW,2022,28.5,76.25,5.75,5.89,7.18,1.46,9.55,14.37,24.56,23.88,22.16,15.43,8.94,2.48,11.8
T2MDEW,2022,28.5,76.875,6.58,6.69,8.6,2.62,10.09,14.64,24.08,23.83,22.48,16.98,10.64,3.87,12.59
T2MDEW,2022,28.5,77.5,6.94,6.88,8.72,2.82,10.66,14.49,23.53,23.32,22.6,17.87,11.91,5.07,12.9
T2MDEW,2022,28.5,78.125,7.54,7.46,8.97,3.17,11.01,14.28,23.64,23.62,22.77,18.42,12.27,5.54,13.22
T2MDEW,2022,28.5,78.75,7.88,7.89,9.46,3.92,11.5,14.03,23.32,23.31,22.93,18.95,13.21,6.87,13.61
T2MDEW,2022,28.5,79.375,8.42,8.6,10.44,5.07,12.49,13.81,23.51,23.69,23.2,19.33,13.86,7.79,14.18
T2MDEW,2022,28.5,80.0,8.85,9.2,11.52,6.37,13.9,14.4,23.85,24.28,23.64,19.74,14.67,9.03,14.95
T2MDEW,2022,28.5,80.625,8.65,9.14,11.47,6.78,15.07,16.1,23.85,24.6,23.92,19.97,15.25,9.75,15.38
T2MDEW,2022,28.5,81.25,8.13,8.54,10.94,7.32,15.14,17.0,23.29,24.3,23.39,19.49,15.2,9.94,15.22
T2MDEW,2022,28.5,81.875,4.74,5.22,8.82,5.72,13.12,15.47,20.66,21.25,20.19,15.97,11.65,6.16,12.41
T2MDEW,2022,28.5,82.5,0.05,0.82,5.08,3.21,10.23,12.41,17.0,17.46,16.26,11.21,6.39,0.53,8.39
T2MDEW,2022,28.5,83.125,-5.69,-5.8,-0.05,0.98,6.88,9.45,12.95,13.2,11.64,4.99,-1.22,-7.34,3.33
T2MDEW,2022,28.5,83.75,-6.93,-6.91,-1.4,0.85,6.65,9.29,12.3,12.33,10.87,4.46,-1.59,-8.25,2.64
T2MDEW,2022,29.0,76.25,6.09,6.26,8.14,1.77,10.21,14.28,24.81,24.67,22.64,16.21,9.93,3.09,12.34
T2MDEW,2022,29.0,76.875,6.97,7.04,9.09,3.64,10.6,14.59,24.36,24.58,22.65,17.18,11.08,4.54,13.03
T2MDEW,2022,29.0,77.5,7.43,7.46,9.18,3.62,10.81,14.44,23.97,23.74,22.49,17.87,11.78,5.19,13.16
T2MDEW,2022,29.0,78.125,7.95,8.0,9.51,4.04,11.27,14.45,23.99,24.19,22.78,18.62,12.74,6.29,13.65
T2MDEW,2022,29.0,78.75,8.28,8.13,9.9,4.86,11.51,14.28,23.53,23.47,22.88,18.92,13.26,7.32,13.86
T2MDEW,2022,29.0,79.375,7.98,7.81,9.85,5.15,12.12,13.88,23.25,23.38,22.81,18.77,13.33,7.67,13.83
T2MDEW,2022,29.0,80.0,7.35,7.29,10.12,5.18,13.4,14.0,23.14,23.41,22.55,18.36,13.39,8.1,13.86
T2MDEW,2022,29.0,80.625,5.15,5.22,8.65,3.94,13.32,14.37,21.79,22.05,20.94,16.54,11.81,6.16,12.49
T2MDEW,2022,29.0,81.25,3.27,3.79,7.53,3.86,12.14,13.66,20.2,20.72,19.54,15.04,10.39,4.63,11.23
T2MDEW,2022,29.0,81.875,-2.09,-1.0,3.88,2.84,9.13,10.99,15.87,16.08,14.74,9.32,4.15,-1.82,6.84
T2MDEW,2022,29.0,82.5,-7.5,-7.71,-1.75,0.03,5.32,7.64,11.76,11.87,10.09,2.72,-3.92,-9.56,1.58
T2MDEW,2022,29.0,83.125,-16.57,-17.66,-10.3,-6.12,-1.47,1.57,5.1,4.97,2.77,-6.16,-12.92,-19.0,-6.32
T2MDEW,2022,29.0,83.75,-19.66,-21.4,-13.72,-8.46,-3.81,-0.34,2.84,2.51,0.29,-8.54,-16.26,-21.98,-9.04
